Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Breast HCC-2218 PDB:200004 HCC2218 R2-1	26/368	0.114744193881073	0.155895013412827	0	0	1.31363324512398	2.8440816958555	IFITM3;MGST3;GDI2;RPLP0;TM9SF3;CLN3;LMAN2;EPC1;RAC1;UBQLN4;MCCC2;PRKAB2;ACOT13;BAZ1A;CBFA2T2;FBXO11;NR2F6;TMCO1;RPS26;STIM2;ANKRD40;LAMTOR1;FKBP4;RGL2;FAM8A1;SLC27A4
Breast MCF-7 BTO:0000093 HCC2218 R2-2	26/368	0.114744193881073	0.155895013412827	0	0	1.31363324512398	2.8440816958555	IFITM3;MGST3;GDI2;RPLP0;TM9SF3;CLN3;LMAN2;EPC1;RAC1;UBQLN4;MCCC2;PRKAB2;ACOT13;BAZ1A;CBFA2T2;FBXO11;NR2F6;TMCO1;RPS26;STIM2;ANKRD40;LAMTOR1;FKBP4;RGL2;FAM8A1;SLC27A4
Lymphoma SR BTO:0003585 P001388	25/352	0.115061987846544	0.156094494656604	0	0	1.32088756133988	2.85613439776099	LRPAP1;KHSRP;ARL6IP5;LONP1;EPC1;BNIP2;TMEM38B;METTL9;PEX16;MREG;CAMLG;MMAB;GLRX5;CBFA2T2;ATAD3A;FBXO11;SUMF2;RAB10;FAM210A;SHQ1;LYRM4;KDELR3;P4HB;RGL2;RAB7A
Ovary SKOV-3 BTO:0000948 SKOV3 NCI60	15/194	0.115715838246261	0.156748605814297	0	0	1.44589758772494	3.11824842191541	IFITM3;ARHGEF12;AKTIP;CBFA2T2;FBXO11;BICD1;WDR54;DDX39B;IMPA2;JMY;EPC1;SNX9;DUS3L;RGL2;IL18R1
Cecum LS513 PDB:200123 LS513 CRC65	39/582	0.117342022824106	0.158715950871717	0	0	1.24265651605647	2.66259331432742	SLC35B3;FAAH;ZDHHC20;ICA1;TMEM51;AK3;IRS2;SPINT2;COX5B;GBA2;AGPAT2;CNDP2;SMPD2;SAP30L;EPC1;UQCRFS1;METTL7B;ARFIP1;TENT2;ACAA1;CEP76;PDK2;MARK2;SLC12A2;MINK1;IRF2BP2;MICAL2;CBFA2T2;UCHL3;FBXO11;SORL1;NR2F6;TMEM59;STK24;PEX6;PIGG;RGL2;ITM2B;VGLL4
Melanoma A-375 BTO:0002806 3hrs 50cm 300to1650 Rep1	13/164	0.118570461290336	0.16014028277822	0	0	1.48496073402097	3.16630438453181	CMTM7;KHDRBS1;RPLP0;CBFA2T2;FBXO11;RNF5;FMNL3;DAP;EPC1;UQCRFS1;CHPT1;PIGG;RGL2
Breast HCC-202 PDB:200003 HCC202 R1-1	31/451	0.118998022745521	0.16024365009832	0	0	1.27595884003742	2.71606774534347	FAAH;HSP90AB1;SRXN1;GOSR2;GDI2;HIKESHI;SRM;CLN3;RFK;RSBN1L;EPC1;MLYCD;VPS39;CBR4;SLC25A24;MCCC2;TTC13;SLC35E1;CBFA2T2;PHC3;FBXO11;HNRNPAB;MAPK13;GGCT;TSPAN15;EEF1D;STUB1;PABPC1;FBP1;ABCG1;B4GALT4
Breast MCF-7 BTO:0000093 HCC202 R1-2	31/451	0.118998022745521	0.16024365009832	0	0	1.27595884003742	2.71606774534347	FAAH;HSP90AB1;SRXN1;GOSR2;GDI2;HIKESHI;SRM;CLN3;RFK;RSBN1L;EPC1;MLYCD;VPS39;CBR4;SLC25A24;MCCC2;TTC13;SLC35E1;CBFA2T2;PHC3;FBXO11;HNRNPAB;MAPK13;GGCT;TSPAN15;EEF1D;STUB1;PABPC1;FBP1;ABCG1;B4GALT4
Glioma U-251 MG BTO:0002035 U251 NCI60	15/195	0.119367067620658	0.160503877375053	0	0	1.43778801843318	3.05609309986967	CAST;CLIC4;BRD1;GPN2;MED29;NCOR2;MICALL2;EPC1;RPL26;CEP76;RGL2;PSPH;TRIM44;CDK5RAP2;EIF3B
Colon CC20 PDB:201055 CC20 CRC65	21/290	0.121064586255133	0.162547010663142	0	0	1.34797468398042	2.8461556766257	IFITM3;SLC35B3;CDK17;TXNDC9;ITGA3;MICAL2;CBFA2T2;TRAM2;FBXO11;WDR54;DCAF6;HERC4;ARHGAP31;KATNAL1;DHX34;SAP30L;EPC1;DIP2A;SNX9;PIGG;RGL2
Renal Caki-1 BTO:0003204 P003357	26/371	0.122637441444405	0.164417010335891	0	0	1.30199983806979	2.73227648504983	NRP1;TPRG1L;GPS2;PPOX;EEA1;ALCAM;SMPD1;LMAN2;KHSRP;LONP1;EPC1;TRIM47;CDK5RAP2;SLC25A24;SEPTIN2;ITGA3;TPM1;MICAL2;CBFA2T2;MCC;FBXO11;THAP2;ARL4C;ESYT2;P4HB;RGL2
Renal A-498 BTO:0003769 P003196	23/323	0.123892201142085	0.165855688625694	0	0	1.32404828226555	2.76506754068009	NRP1;ABCC4;ARHGEF12;TPM4;CD81;ITGA3;CBFA2T2;FBXO11;THAP2;TMCO1;RAB10;ALCAM;MAN2A1;SMPD1;EPC1;PSMG4;ESYT2;KDELR3;CLPTM1L;P4HB;RGL2;ITM2B;PSPH
Colon HDC-111 PDB:201056 HDC-111 CRC65	34/503	0.12538316752622	0.167605903296397	0	0	1.25342331494497	2.60258421829039	FAAH;TMEM41B;UXS1;ICA1;PPP2R2A;SPINT2;AGPAT2;DCAF6;TM9SF3;MICALL2;METTL7B;ARFIP1;SNX9;MB21D2;KCNN4;ACAA1;MARK2;HTATIP2;SLC12A2;ARHGEF12;IRF2BP2;CBFA2T2;FBXO11;SORL1;NR2F6;MAPK13;TMEM59;STIM2;PEX6;ESYT2;PIGG;CCDC82;RGL2;B4GALT4
Breast MCF-7 BTO:0000093 MCF7 R1	25/356	0.1259303702289	0.168091269033605	0	0	1.30464413686503	2.70325675760545	INO80B;TOR2A;COPB1;CEP164;PCMT1;FTH1;GATAD1;METTL7B;TMEM38B;NR2C2AP;CCT4;SLC25A24;TNK1;TNFRSF10A;RPL23A;CBFA2T2;FBXO11;NR2F6;RAD51C;STUB1;KDELR3;RPL26;FKBP4;FAM8A1;EIF3B
Neuroblastoma SK-N-BE BTO:0002696 3h P003959-2	24/341	0.129314233602433	0.17235605150222	0	0	1.30754166031452	2.67458943340944	PEX16;CYB5A;CCDC126;SEPTIN2;SRSF1;HNRNPLL;CBFA2T2;HSD17B11;FBXO11;GABARAP;SNX3;BAG6;SLC6A6;KATNAL1;HNRNPDL;HNRNPD;EPC1;UQCRFS1;TMEM38B;RGL2;ATP6V0C;RPL17;MTRF1L;EIF3B
Renal ACHN BTO:0003846 P003207	20/277	0.130383004524395	0.173527234884509	0	0	1.34334918576164	2.73677704738015	CD72;TTC13;ITGA3;UXS1;DERL2;CBFA2T2;FBXO11;THAP2;MED13L;PDIA4;EEA1;ARL4C;RAB10;RAB40C;PPIF;EPC1;RGL2;ITM2B;TMPO;RAB7A
Hematopoietic JURKAT BTO:0000661 Low coverage proteome bortezomib R2	13/167	0.130982193466738	0.173817939876645	0	0	1.45579994982019	2.95919566707228	DAZAP1;CBFA2T2;FBXO11;RUNX1;CCT6A;ARHGAP31;HNRNPD;EPC1;SNRPF;PABPC1;RGL2;CCT5;CCT4
Hematopoietic JURKAT BTO:0000661 Low coverage proteome untreated R2	13/167	0.130982193466738	0.173817939876645	0	0	1.45579994982019	2.95919566707228	DAZAP1;CBFA2T2;FBXO11;RUNX1;CCT6A;ARHGAP31;HNRNPD;EPC1;SNRPF;PABPC1;RGL2;CCT5;CCT4
Lung A-549 BTO:0000018 A549 R2	25/358	0.131591248002433	0.174372727759393	0	0	1.29666876178504	2.62971526335486	MRPL38;TM9SF3;MBTD1;RXRB;RPS18;DHX34;EPC1;UQCRFS1;BNIP2;TRIM47;PSPH;TMPO;IVNS1ABP;TTC13;CBFA2T2;ZDHHC17;FBXO11;WDR77;NR2F6;HNRNPL;APEX1;RPL26;PIGG;RGL2;NSMAF
Ovary SKOV-3 BTO:0000948 P001744	28/408	0.134557134098568	0.178044439756511	0	0	1.27297721916732	2.55329491036726	SCARB2;NRP1;CD81;BICD1;SNX3;ALCAM;IMPA2;LONP1;EPC1;SLC25A24;MREG;ITGA3;CBFA2T2;FBXO11;ZDHHC17;ATP5F1D;SIRT3;SUMF1;RAB10;TSPAN15;G6PC3;LYRM4;P4HB;KDELR3;PIGG;RGL2;ITM2B;RAB7A
Neuroblastoma SK-N-BE BTO:0002696 3h P003959-1	24/344	0.138210849990883	0.18261433580561	0	0	1.29507434944238	2.56291958117693	PEX16;CYB5A;CCDC126;SEPTIN2;SRSF1;HNRNPLL;CBFA2T2;HSD17B11;FBXO11;GABARAP;SNX3;BAG6;SLC6A6;KATNAL1;HNRNPDL;HNRNPD;EPC1;UQCRFS1;TMEM38B;RGL2;ATP6V0C;RPL17;MTRF1L;EIF3B
Breast MDA-MB-231 BTO:0000815 P002773-1	15/200	0.138620727588232	0.182627307774972	0	0	1.39855523726491	2.76356424430189	CLIC4;TPM4;CUL5;GPX4;MICAL2;CBFA2T2;FBXO11;RIC8A;SNX3;HEBP1;RFK;EPC1;KDELR3;RAC1;RGL2
Breast MDA-MB-231 BTO:0000815 P002773-2	15/200	0.138620727588232	0.182627307774972	0	0	1.39855523726491	2.76356424430189	CLIC4;TPM4;CUL5;GPX4;MICAL2;CBFA2T2;FBXO11;RIC8A;SNX3;HEBP1;RFK;EPC1;KDELR3;RAC1;RGL2
Breast MDA-MB-453 BTO:0001908 MDAMB453 R2-1	22/313	0.142760567179294	0.187418697802199	0	0	1.30507048180097	2.54043246058761	MCCC2;PANK3;CD81;ANGEL2;GLRX5;GDI2;RPLP0;HIKESHI;CBFA2T2;PHC3;FBXO11;HNRNPL;PCMT1;G6PC3;ZMIZ1;PSMB1;EPC1;RGL2;FBP1;UBQLN4;NR2C2AP;NSMAF
Brain SF-539 BTO:0004214 P003358	28/411	0.142873399419859	0.187418697802199	0	0	1.26280152760999	2.45715461530893	SCARB2;LRPAP1;NRP1;ADPGK;SLC38A10;TRAM2;ALCAM;MAN2A1;LMAN2;LONP1;EPC1;ITGA3;TPM2;TPM1;MICAL2;MOGS;CBFA2T2;FBXO11;SUMF2;THAP2;PDIA4;PLSCR1;OAS3;ITGA5;P4HB;KDELR3;RGL2;B4GALT4
Colon HRA-19 PDB:201059 HRA-19 CRC65	28/411	0.142873399419859	0.187418697802199	0	0	1.26280152760999	2.45715461530893	FAAH;ZDHHC20;PREP;ICA1;TMEM51;IRS2;SPINT2;AGPAT2;ARHGAP35;CNDP2;HEBP1;LMAN2;METTL7B;SLC12A2;PRKAB2;IRF2BP2;UCHL3;FBXO11;SORL1;MAPK13;SLC6A6;TMEM59;CDK8;TSPAN15;IVD;MTRF1L;RGL2;PNPLA2
Lung NCI-H522 BTO:0003536 P0001563	25/362	0.143363248118004	0.187791457003928	0	0	1.28100200124215	2.488184562195	KHDRBS1;MGST3;COX5B;PPOX;SMPD1;LMAN2;EPC1;METTL7B;TOR3A;CAMLG;SEPTIN2;SWAP70;DCAKD;GLRX5;ACOT13;MOGS;NSUN6;CBFA2T2;FBXO11;THAP2;SIRT3;PDIA4;G6PC3;DDAH2;RGL2
Breast T-47D BTO:0001248 P001386	24/346	0.144337233238586	0.188796409665944	0	0	1.28689187005011	2.4909115325548	PEX16;CMTM7;IDI1;TOR2A;PXK;PDCD6IP;CAMLG;CCDC126;MMAB;CBFA2T2;FBXO11;THAP2;SUMF2;EHD1;GGCT;RAB40C;DDAH2;PMVK;EPC1;P4HB;FKBP4;RGL2;PSPH;RAB7A
Breast MDA-MB-435 BTO:0001567 P001387	16/219	0.15147236692856	0.197691799633922	0	0	1.35946049115664	2.5657805682342	KDM5A;CMTM7;MREG;HSP90AB1;DERL2;HIKESHI;CBFA2T2;FBXO11;THAP2;TMCO1;SNX3;FAM210A;EPC1;BNIP2;RGL2;RAB7A
Prostate PC-3 BTO:0001061 P003813	18/251	0.151570930716041	0.197691799633922	0	0	1.33279652209785	2.51458929613626	CMTM7;SPAG9;NRP1;TPRG1L;CBFA2T2;FBXO11;SRM;TMEM59;FTH1;APEX1;CCDC88C;PPIF;RPP21;EPC1;PGLS;MB21D2;RGL2;NR2C2AP
Breast MCF-7 BTO:0000093 MDAMB453 R2-2	22/317	0.156070665448527	0.202906886968091	0	0	1.28709789000346	2.39071533020571	MCCC2;PANK3;CD81;ANGEL2;GLRX5;GDI2;RPLP0;HIKESHI;CBFA2T2;PHC3;FBXO11;HNRNPL;PCMT1;G6PC3;ZMIZ1;PSMB1;EPC1;RGL2;FBP1;UBQLN4;NR2C2AP;NSMAF
Ovary OVCAR-8/ADR BTO:0004189 3h P003847-1	12/157	0.156236080546076	0.202906886968091	0	0	1.42659736308316	2.64831691153337	CLIC4;TLE1;RAB40C;ACTN1;ACAD9;EPC1;PABPC1;CBFA2T2;FBXO11;RGL2;SLC2A6;PDK2
Ovary OVCAR-8/ADR BTO:0004189 3h P003847-2	12/157	0.156236080546076	0.202906886968091	0	0	1.42659736308316	2.64831691153337	CLIC4;TLE1;RAB40C;ACTN1;ACAD9;EPC1;PABPC1;CBFA2T2;FBXO11;RGL2;SLC2A6;PDK2
Breast MCF-10A BTO:0001939 MCF10a R2-1	20/285	0.157933526400686	0.204820042050889	0	0	1.30223619846261	2.40338245501919	CDK17;SLC35E1;MAPKAP1;GOSR2;CEP164;HIKESHI;CBFA2T2;SORBS3;FBXO11;SRM;SHQ1;RPS18;EEF1D;PSMB1;EPC1;BNIP2;RAC1;RGL2;FAM8A1;FBP1
Renal TK-10 BTO:0004283 TK10 NCI60	16/221	0.1596972851261	0.206813647262595	0	0	1.34605346053461	2.46930172318323	CAP1;ANKRD16;SEPTIN2;TPM1;MYO5A;CBFA2T2;FBXO11;WDR54;DCAF6;NT5C;PRPF18;IMPA2;EPC1;DVL3;RGL2;IL18R1
Breast MCF-7 BTO:0000093 MCF10a R2-2	20/286	0.161587209606969	0.208964762565387	0	0	1.29727095516569	2.3645491117627	CDK17;SLC35E1;MAPKAP1;GOSR2;CEP164;HIKESHI;CBFA2T2;SORBS3;FBXO11;SRM;SHQ1;RPS18;EEF1D;PSMB1;EPC1;BNIP2;RAC1;RGL2;FAM8A1;FBP1
Breast HCC-202 PDB:200003 HCC202 R3-1	25/368	0.162131152033116	0.209075906505981	0	0	1.25818699572852	2.28908212168742	FAAH;SPINT2;PPOX;RPTOR;FTH1;PSMB1;EPC1;DIP2A;AP4S1;CAMLG;AKTIP;CBFA2T2;PTGR2;ATP5F1D;FBXO11;GGCT;TSPAN15;DDAH2;EEF1D;ANKRD40;STUB1;RGL2;FAM8A1;FBP1;ABCG1
Breast MCF-7 BTO:0000093 HCC202 R3-2	25/368	0.162131152033116	0.209075906505981	0	0	1.25818699572852	2.28908212168742	FAAH;SPINT2;PPOX;RPTOR;FTH1;PSMB1;EPC1;DIP2A;AP4S1;CAMLG;AKTIP;CBFA2T2;PTGR2;ATP5F1D;FBXO11;GGCT;TSPAN15;DDAH2;EEF1D;ANKRD40;STUB1;RGL2;FAM8A1;FBP1;ABCG1
Melanoma A-375 BTO:0002806 ProteaseMax withCellDebris Rep2	13/174	0.162620119053589	0.209410675170559	0	0	1.39198432062717	2.52831451265311	RPLP0;DERL2;GPN2;CBFA2T2;FBXO11;SCAMP3;HNRNPL;FMNL3;EPC1;UQCRFS1;CHPT1;VIM;RGL2
Colon C99 PDB:200070 C99 CRC65	32/485	0.164664792527184	0.21174500785538	0	0	1.2201304660565	2.20092432730707	SLC35B3;FAAH;PPP1R11;ZDHHC20;ICA1;AK3;HSD17B11;AGPAT2;HEBP1;LMAN2;FAM177A1;EPC1;METTL7B;ACAA1;TMEM38B;HTATIP2;TLE1;PDCD6IP;IGFBP4;IRF2BP2;CBFA2T2;UCHL3;FBXO11;PDIA4;TMEM59;TSPAN15;STK24;GALM;PIGG;FAM8A1;RGL2;VGLL4
Renal U031 PDB:200456 U031 NCI60	12/159	0.166235759119239	0.213464483932299	0	0	1.40703781512605	2.52471585891119	EEF1D;RILPL1;TRIP6;COTL1;EPC1;RPL26;CBFA2T2;RPS10;FBXO11;RGL2;CNDP2;PICALM
Cervix HeLa BTO:0000567 HeLa R3	24/353	0.166989329420602	0.214130980001418	0	0	1.25903662105513	2.25345567893673	GABARAPL1;RBM14;TTC13;IFT122;RPL23A;CBFA2T2;SENP2;BICD1;GABARAP;HNRNPL;RPTOR;RXRB;DAP;NFIA;FTH1;EPC1;TRIM14;TRIM47;FYN;CLPTM1L;PIGG;RGL2;FRA10AC1;PGM1
Colon Colo-205 BTO:0000179 P002529-1	16/223	0.168154428133934	0.215020998440171	0	0	1.33290550296807	2.37640057529144	BAZ1A;AAAS;CBFA2T2;UCHL3;FBXO11;SUMF1;PDIA4;TTC39B;GCLC;IMPA2;RFK;EPC1;P4HB;RGL2;ITM2B;HTATIP2
Colon Colo-205 BTO:0000179 P002529-2	16/223	0.168154428133934	0.215020998440171	0	0	1.33290550296807	2.37640057529144	BAZ1A;AAAS;CBFA2T2;UCHL3;FBXO11;SUMF1;PDIA4;TTC39B;GCLC;IMPA2;RFK;EPC1;P4HB;RGL2;ITM2B;HTATIP2
Colon NCI-H548 PDB:201060 NCI-H548 CRC65	25/370	0.168677435089058	0.215388109421413	0	0	1.25075834175935	2.22605849167951	SCARB2;HDAC4;UXS1;ICA1;TM9SF3;CST3;EPC1;UQCRFS1;ARFIP1;METTL7B;MAP4K5;PDK2;PSPH;HTATIP2;CYB5A;AXIN1;IRF2BP2;HPS5;UCHL3;FBXO11;PDIA4;ARL4C;CDK8;KDELR3;RGL2
Colon HDC-82 PDB:200099 HDC-82 CRC65	28/425	0.185538666067073	0.236538084019585	0	0	1.21734839655626	2.05061360629453	AK3;IRS2;COX5B;HEBP1;AUH;SAP30L;MICALL2;EPC1;METTL7B;ARFIP1;DLAT;HTATIP2;GLRX5;ACAD9;MINK1;MICAL2;ACOT13;CBFA2T2;FBXO11;SORL1;MAPK13;GGCT;TMEM59;IVD;GALM;CCDC82;RGL2;PNPLA2
Hematopoietic PBMC BTO:0001008 81213151614 replicate03-1	4/41	0.187054213211545	0.236538084019585	0	0	1.86062339711975	3.1190686726905	EPC1;CBFA2T2;FBXO11;RGL2
Hematopoietic PBMC BTO:0001008 81213151614 replicate03-2	4/41	0.187054213211545	0.236538084019585	0	0	1.86062339711975	3.1190686726905	EPC1;CBFA2T2;FBXO11;RGL2
Hematopoietic PBMC BTO:0001008 81213151614 replicate03-3	4/41	0.187054213211545	0.236538084019585	0	0	1.86062339711975	3.1190686726905	EPC1;CBFA2T2;FBXO11;RGL2
Hematopoietic PBMC BTO:0001008 81213151614 replicate03-4	4/41	0.187054213211545	0.236538084019585	0	0	1.86062339711975	3.1190686726905	EPC1;CBFA2T2;FBXO11;RGL2
Hematopoietic PBMC BTO:0001008 81213151614 replicate03-5	4/41	0.187054213211545	0.236538084019585	0	0	1.86062339711975	3.1190686726905	EPC1;CBFA2T2;FBXO11;RGL2
Hematopoietic PBMC BTO:0001008 81213151614 replicate03-6	4/41	0.187054213211545	0.236538084019585	0	0	1.86062339711975	3.1190686726905	EPC1;CBFA2T2;FBXO11;RGL2
Melanoma A-375 BTO:0002806 Urea Rep2	13/179	0.18739355227239	0.236639437378551	0	0	1.34969685549927	2.26012719769979	CAST;MGST3;CEP164;CBFA2T2;FBXO11;SRM;CLN3;NFIA;EPC1;UQCRFS1;RAC1;PABPC1;RGL2
Glioma U-251 MG BTO:0002035 P001569	24/359	0.187858712679055	0.23689917772925	0	0	1.23608722188315	2.06681833763377	CCDC126;ADPGK;ITGA3;KIAA2013;CBFA2T2;PPOX;TRAM2;FBXO11;BICD1;THAP2;PDIA4;RAB10;ALCAM;CNST;MAN2A1;SMPD1;EPC1;RAC1;P4HB;PIGG;AZI2;RGL2;ITM2B;PSPH
Ovary OVCAR-8/ADR BTO:0004189 12h P003849-1	10/132	0.19073479822817	0.23986345837785	0	0	1.41209204391638	2.33965479003281	CLIC4;RAB40C;ACTN1;RPP21;EPC1;PABPC1;CBFA2T2;RPS10;FBXO11;RGL2
Ovary OVCAR-8/ADR BTO:0004189 12h P003849-2	10/132	0.19073479822817	0.23986345837785	0	0	1.41209204391638	2.33965479003281	CLIC4;RAB40C;ACTN1;RPP21;EPC1;PABPC1;CBFA2T2;RPS10;FBXO11;RGL2
Colon RKO BTO:0001890 RKO CRC65	18/261	0.191877306053912	0.23989883504238	0	0	1.27726432532348	2.10863457902754	CDK17;TMEM41B;SRXN1;GTF3C5;NSUN6;TNFRSF10A;CBFA2T2;SORBS3;FBXO11;ARHGAP31;RSBN1L;EPC1;METTL7B;RPL26;RGL2;MTRF1L;TRIM44;NSMAF
Melanoma A-375 BTO:0002806 SDC Rep3	11/148	0.192027644774388	0.23989883504238	0	0	1.38339600383396	2.28276378912297	CAST;DAP;EEF1D;RPLP0;EPC1;RPL26;CBFA2T2;ATAD3A;FBXO11;RGL2;PSPH
Bone U2-OS BTO:0001938 CYTOSKEL BioRep3 heavy	14/196	0.192103469612457	0.23989883504238	0	0	1.32582518770364	2.18724185054606	RRP1;IMP4;AATF;CBFA2T2;FBXO11;BYSL;LMNB1;ALCAM;DHX33;EPC1;MPHOSPH10;LAMTOR1;VIM;RGL2
Bone U2-OS BTO:0001938 CYTOSKEL BioRep3 light	14/196	0.192103469612457	0.23989883504238	0	0	1.32582518770364	2.18724185054606	RRP1;IMP4;AATF;CBFA2T2;FBXO11;BYSL;LMNB1;ALCAM;DHX33;EPC1;MPHOSPH10;LAMTOR1;VIM;RGL2
Bone U2-OS BTO:0001938 CYTOSKEL BioRep3 medium	14/196	0.192103469612457	0.23989883504238	0	0	1.32582518770364	2.18724185054606	RRP1;IMP4;AATF;CBFA2T2;FBXO11;BYSL;LMNB1;ALCAM;DHX33;EPC1;MPHOSPH10;LAMTOR1;VIM;RGL2
Melanoma A-375 BTO:0002806 5hrs 15cm	12/164	0.192571604285961	0.23989883504238	0	0	1.36039086687307	2.24095449478426	PCMT1;CLIC4;TLE1;EPC1;GPS2;IRS2;CHPT1;VIM;CBFA2T2;FBXO11;RGL2;UBQLN4
Breast HCC-2218 PDB:200004 HCC2218 R1-1	29/444	0.192864999913589	0.23989883504238	0	0	1.20609046831584	1.98494125904472	IFITM3;NRP1;SRXN1;CISD2;HIKESHI;SRM;CLN3;RFK;LMAN2;PSMB1;EPC1;MLYCD;RAC1;SLC25A24;MCCC2;WWOX;SLC35E1;TNK1;CBFA2T2;FBXO11;HNRNPAB;SCAMP3;EEF1D;ANKRD40;STUB1;FAM8A1;RGL2;ABCG1;B4GALT4
Breast MCF-7 BTO:0000093 HCC2218 R1-2	29/444	0.192864999913589	0.23989883504238	0	0	1.20609046831584	1.98494125904472	IFITM3;NRP1;SRXN1;CISD2;HIKESHI;SRM;CLN3;RFK;LMAN2;PSMB1;EPC1;MLYCD;RAC1;SLC25A24;MCCC2;WWOX;SLC35E1;TNK1;CBFA2T2;FBXO11;HNRNPAB;SCAMP3;EEF1D;ANKRD40;STUB1;FAM8A1;RGL2;ABCG1;B4GALT4
Lung EKVX BTO:0004077 P001358	23/344	0.193761459826972	0.240686003839491	0	0	1.23603120471368	2.02848475765733	IFITM3;CUL5;UXS1;AKTIP;GDI2;FANCA;ARMC7;CBFA2T2;HSD17B11;FBXO11;SUMF2;SUMF1;TSPAN15;SMPD1;FAM177A1;EPC1;KDELR3;LAMTOR1;P4HB;RGL2;ITM2B;HTATIP2;RAB7A
Breast MCF-7 BTO:0000093 HMELonza R1-2	19/278	0.194339809300467	0.241076421047997	0	0	1.26501987649074	2.07228858878098	IFITM3;CDK17;SLC35E1;MAPKAP1;COPB1;GPS2;HIKESHI;CBFA2T2;FBXO11;PCMT1;STIM2;FTH1;PSMB1;EPC1;RGL2;ATP6V0C;FBP1;NR2C2AP;EIF3B
Colon SW-480 BTO:0000038 SW SILAC LH-1	22/328	0.19605040319056	0.241566190138162	0	0	1.24009603841537	2.02059201556681	HDAC4;GLRX5;TNFRSF10A;SPINT2;RRP1B;WDR89;CBFA2T2;ATAD3A;TMEM59;WDR92;HNRNPDL;GATAD1;NHP2;EPC1;PSMG4;TRIM47;AMZ2;METTL7B;RAC1;DUS3L;RGL2;TMPO
Colon SW-620 BTO:0000675 SW SILAC LH-2	22/328	0.19605040319056	0.241566190138162	0	0	1.24009603841537	2.02059201556681	HDAC4;GLRX5;TNFRSF10A;SPINT2;RRP1B;WDR89;CBFA2T2;ATAD3A;TMEM59;WDR92;HNRNPDL;GATAD1;NHP2;EPC1;PSMG4;TRIM47;AMZ2;METTL7B;RAC1;DUS3L;RGL2;TMPO
Breast MCF-7 BTO:0000093 MDAMB453 R1-2	20/295	0.196473417185825	0.241566190138162	0	0	1.25420875420875	2.04088377617734	VAC14;CAMLG;SLC35E1;GLRX5;GDI2;RPLP0;HIKESHI;CBFA2T2;FBXO11;CDC25B;SRM;EEF1D;EPC1;STUB1;RPS10;RGL2;VPS39;ITM2B;ABCG1;RAB7A
Lymphoblastoid BTO:0000773 X126.126 HM56.GM12878	10/133	0.196851309378743	0.241566190138162	0	0	1.40053703289326	2.27630209705126	IGHG4;HNRNPDL;STARD7;RFTN1;LYSMD2;EPC1;CBFA2T2;FBXO11;RGL2;CBR4
Lymphoblastoid BTO:0000773 X127.126 HM56.GM19192	10/133	0.196851309378743	0.241566190138162	0	0	1.40053703289326	2.27630209705126	IGHG4;HNRNPDL;STARD7;RFTN1;LYSMD2;EPC1;CBFA2T2;FBXO11;RGL2;CBR4
Lymphoblastoid BTO:0000773 X128.126 HM56.GM19202	10/133	0.196851309378743	0.241566190138162	0	0	1.40053703289326	2.27630209705126	IGHG4;HNRNPDL;STARD7;RFTN1;LYSMD2;EPC1;CBFA2T2;FBXO11;RGL2;CBR4
Lymphoblastoid BTO:0000773 X129.126 HM56.GM12751	10/133	0.196851309378743	0.241566190138162	0	0	1.40053703289326	2.27630209705126	IGHG4;HNRNPDL;STARD7;RFTN1;LYSMD2;EPC1;CBFA2T2;FBXO11;RGL2;CBR4
Lymphoblastoid BTO:0000773 X130.126 HM56.GM07029	10/133	0.196851309378743	0.241566190138162	0	0	1.40053703289326	2.27630209705126	IGHG4;HNRNPDL;STARD7;RFTN1;LYSMD2;EPC1;CBFA2T2;FBXO11;RGL2;CBR4
Melanoma A-375 BTO:0002806 4hrs 25cm	11/149	0.197808017946775	0.242414389779067	0	0	1.37329819938516	2.22537249988651	KHDRBS1;RPLP0;EPC1;DERL2;IRS2;RPL26;VIM;CBFA2T2;COX5B;FBXO11;RGL2
Breast HMELonza PDB:200005 HMELonza R1-1	19/279	0.198530974145548	0.242974235113787	0	0	1.26008681420337	2.03732115107575	IFITM3;CDK17;SLC35E1;MAPKAP1;COPB1;GPS2;HIKESHI;CBFA2T2;FBXO11;PCMT1;STIM2;FTH1;PSMB1;EPC1;RGL2;ATP6V0C;FBP1;NR2C2AP;EIF3B
Breast MDA-MB-453 BTO:0001908 MDAMB453 R1-1	20/296	0.200563958055157	0.245133726511859	0	0	1.24959742351047	2.00763082460525	VAC14;CAMLG;SLC35E1;GLRX5;GDI2;RPLP0;HIKESHI;CBFA2T2;FBXO11;CDC25B;SRM;EEF1D;EPC1;STUB1;RPS10;RGL2;VPS39;ITM2B;ABCG1;RAB7A
Breast HCC-1143 PDB:200001 HCC1143 R1-1	29/447	0.202804251296521	0.24720998856305	0	0	1.19723998052171	1.91021320354042	IFITM3;NRP1;TOR2A;MAPKAP1;GOSR2;GDI2;IRS2;PCMT1;CLN3;PSMB1;PHACTR2;TRIM47;EPC1;DIP2A;AP4S1;RAC1;KCNN4;UBQLN4;ITGA3;CBFA2T2;FBXO11;MAPK13;EEF1D;FAM8A1;RGL2;ATP6V0C;FBP1;B4GALT4;SLC27A4
